Potential vs. Li,I,Current density
3.48223686218262,-0.080559255232375,-0.0606930351812266
3.48021388053894,-0.081159967231578,-0.0611456093068965
3.478271484375,-0.081579941662156,-0.0614620164387246
3.47626090049744,-0.081811467167966,-0.0616364468704478
3.47425127029419,-0.082215462639198,-0.0619408155153392
3.47225260734558,-0.082459451876674,-0.062124636074892
3.47022724151611,-0.082755670934516,-0.0623478063816071
3.46827077865601,-0.08287664478784,-0.0624389476206196
3.46625828742981,-0.083018588375021,-0.0625458873770223
3.46424961090088,-0.083132556867869,-0.0626317508042104
3.46227788925171,-0.083138605990857,-0.0626363081903638
3.46024632453919,-0.083187211806582,-0.0626729276262722
3.45826435089111,-0.083110888634501,-0.0626154260399567
3.45626449584961,-0.083055101344755,-0.0625733961089519
3.45424318313599,-0.082830896129904,-0.0624044807564761
3.45222449302673,-0.08260992587188,-0.0622380026081172
3.45028471946716,-0.082304067374067,-0.0620075699841475
3.44825530052185,-0.081973289744079,-0.0617583633811803
3.44621276855469,-0.081596327222423,-0.0614743612572421
3.44421315193176,-0.081191219992281,-0.0611691550174345
3.44225811958313,-0.08076198435557,-0.0608457705282806
3.44029211997986,-0.08028131724343,-0.0604836377619905
3.43827748298645,-0.07985469394534,-0.0601622213987754
3.43627405166626,-0.079239855288992,-0.0596990043035718
3.43430304527283,-0.078645938294337,-0.0592515495083736
3.43232560157776,-0.078031046478428,-0.0587882923629598
3.43028616905212,-0.077406765999342,-0.0583179618345701
3.42828321456909,-0.076816230241698,-0.0578730544504207
3.42624068260193,-0.076187332166467,-0.0573992450427332
3.42428469657898,-0.075525289627102,-0.0569004647223684
3.42225003242493,-0.074830556676614,-0.0563770555711306
3.42020177841187,-0.074113157835637,-0.055836570024575
3.41823816299439,-0.073457696126767,-0.0553427476767685
3.41627955436707,-0.072747512725334,-0.0548076982148046
3.41428279876709,-0.072016428346755,-0.054256902036494
3.41220164299011,-0.071296900368194,-0.0537148124058151
3.41027045249939,-0.07059844594313,-0.0531885995098466
3.40825057029724,-0.069879762161794,-0.0526471458941326
3.40622067451477,-0.069155812076638,-0.0521017246652361
3.40427756309509,-0.068412525859567,-0.0515417356684128
3.40223932266235,-0.067649728133813,-0.0509670467754755
3.40023803710938,-0.066995687823991,-0.0504742953042825
3.39824175834656,-0.066290972356767,-0.0499433653630658
3.39623761177063,-0.065542602520706,-0.0493795463871133
3.3942813873291,-0.064784045711334,-0.0488080525843792
3.39225172996521,-0.064034469489044,-0.0482433247216497
3.39030814170837,-0.063272884500444,-0.047669549500252
3.38833069801331,-0.062561913767137,-0.0471339068654616
3.38625431060791,-0.061842401738719,-0.0465918292515595
3.38428497314453,-0.061185949686505,-0.0460972607828605
3.38232755661011,-0.060437061401153,-0.0455330512091924
3.38029599189758,-0.059731090283255,-0.0450011752655541
3.37825918197632,-0.059041702449979,-0.0444817931052072
3.37626242637634,-0.058376709889232,-0.0439807902500014
3.374267578125,-0.057695572304316,-0.0434676237952556
3.37231016159058,-0.057051826478781,-0.0429826281492027
3.37024879455566,-0.056389041110005,-0.0424832881839971
3.36825323104858,-0.055731584349818,-0.0419879627721489
3.36624813079834,-0.055061541916494,-0.0414831553622325
3.3643012046814,-0.054419320105655,-0.0409993079030303
3.36226344108582,-0.053794805836354,-0.0405288012379857
3.36028265953064,-0.053174411460131,-0.0400613984846494
3.35831141471863,-0.052569397683349,-0.0396055834161828
3.3563015460968,-0.051993838484658,-0.0391719593143429
3.35430002212525,-0.051384250637806,-0.0387126981589572
3.3522801399231,-0.050799548268488,-0.0382721856272909
3.35028409957886,-0.05023963215175,-0.0378503469636427
3.34824585914612,-0.049683057134027,-0.0374310254712305
3.34624075889587,-0.049124744046391,-0.0370103945235848
3.34424448013306,-0.048555356730214,-0.0365814202944563
3.34224152565002,-0.048024147313109,-0.0361812091486611
3.34027433395386,-0.047469169937592,-0.0357630913137844
3.33829498291016,-0.046942115598689,-0.0353660105880356
3.33623743057251,-0.046415052419464,-0.0349689232020219
3.33428001403809,-0.045905658166623,-0.0345851475176563
3.33227562904358,-0.045415041596443,-0.0342155188676826
3.33027243614197,-0.044942669482972,-0.0338596355217054
3.32828903198242,-0.044425272598714,-0.0334698306853977
3.32625651359558,-0.043913173999306,-0.0330840175566582
3.32425403594971,-0.043455475277465,-0.0327391890878874
3.32226061820984,-0.042985475936353,-0.0323850933795422
3.3202850818634,-0.042542299585281,-0.0320512060094379
3.31829619407654,-0.042108756649229,-0.0317245764174131
3.31629061698914,-0.04165271668439,-0.0313809976498316
3.31426930427551,-0.041197851732333,-0.031038304132392
3.31231689453125,-0.040807362060376,-0.0307441107050864
3.31027412414551,-0.040375215534169,-0.030418533162905
3.3083062171936,-0.039931697421947,-0.0300843883112557
3.30630087852478,-0.039541693626799,-0.0297905609416822
3.30431604385376,-0.039145150101634,-0.0294918065644935
3.30229902267456,-0.038745616035126,-0.02919079912488
3.30027914047241,-0.038330780003743,-0.0288782632433784
3.29825830459595,-0.037945288121079,-0.0285878351314362
3.29627966880798,-0.037548682304002,-0.028289033823759
3.2942681312561,-0.037186806214046,-0.0280163977598383
3.29226303100586,-0.036823432890014,-0.0277426336854836
3.29026603698731,-0.036454551352496,-0.0274647197441282
3.28827905654907,-0.036087916380845,-0.0271884983569158
3.28628635406494,-0.035728947192804,-0.0269180523417943
3.28425669670105,-0.035386130863017,-0.0266597758283826
3.28229570388794,-0.035055231884701,-0.0264104778020487
3.2802963256836,-0.034716388590271,-0.0261551945582992
3.27826714515686,-0.034384689321708,-0.02590529359635
3.27628493309021,-0.034087882810826,-0.0256816807047584
3.27416777610779,-0.033777099784508,-0.0254475379598232
3.27218365669251,-0.033447946745287,-0.0251995553173344
3.27014827728272,-0.033124533002216,-0.0249558966386428
3.26813912391663,-0.032820616995231,-0.0247269274798432
3.26614904403687,-0.032515258799802,-0.0244968717817786
3.26417303085327,-0.032213688522683,-0.0242696698869001
3.26217126846314,-0.031860658120508,-0.0240036981303658
3.26018404960632,-0.031571689824379,-0.0237859905198296
3.25813889503479,-0.031285883616649,-0.0235706652146151
3.25616240501404,-0.03101690323574,-0.0233680164230581
3.25419926643372,-0.030743502992634,-0.0231620377242044
3.25217008590698,-0.030512188312744,-0.0229877661279241
3.25014662742615,-0.030237242072354,-0.0227806226806218
3.24814486503601,-0.029967154937018,-0.022577140064507
3.2461838722229,-0.029698765117887,-0.0223749361999379
3.24414396286011,-0.029435232465746,-0.0221763917064261
3.24216866493225,-0.029195601770925,-0.0219958548562613
3.24019408226013,-0.028953719570085,-0.0218136217300619
3.23822331428528,-0.028722030581106,-0.0216390681307437
3.23621678352356,-0.028461360112688,-0.0214426799955162
3.23422002792358,-0.028246649131474,-0.0212809175623975
3.23221802711487,-0.028025632466412,-0.0211144044511535
3.23018932342529,-0.027801025535374,-0.0209451864472368
3.22818422317505,-0.027568132450217,-0.0207697256864574
3.22620892524719,-0.027357630347036,-0.0206111342059722
3.22420144081116,-0.027150740468812,-0.020455264161972
3.22215485572815,-0.026910984681431,-0.0202746330675504
3.22017407417297,-0.026697600364011,-0.0201138701378667
3.21818280220032,-0.026494162045097,-0.0199606004854668
3.21615624427795,-0.026289402793661,-0.0198063356475504
3.21417665481567,-0.026084022008263,-0.0196516025483212
3.21214175224304,-0.025877064182048,-0.0194956813125641
3.2101514339447,-0.025672140857199,-0.0193412928623651
3.20816659927368,-0.025472040848462,-0.0191905382801013
3.20616364479065,-0.025287459246451,-0.0190514752061895
3.20416212081909,-0.025103197601819,-0.0189126531869449
3.20218849182129,-0.024915948278824,-0.0187715802622336
3.20015835762024,-0.024731596130714,-0.0186326900580143
3.19821310043335,-0.024551818048059,-0.0184972459372374
3.1961715221405,-0.024369962230722,-0.0183602364590873
3.19418597221375,-0.024185921222551,-0.0182215806665097
3.19220519065857,-0.024012595634072,-0.0180909978301985
3.19016647338867,-0.023849833691829,-0.0179683736046117
3.18816590309143,-0.023680780526815,-0.0178410095958197
3.18619251251221,-0.023514289290046,-0.0177155757339817
3.18418431282044,-0.023339144305678,-0.0175836221717572
3.18219208717346,-0.023176040209877,-0.0174607401689868
3.18018436431885,-0.023015457078476,-0.017339757451166
3.17816543579102,-0.022854605720905,-0.0172185726527732
3.17620897293091,-0.022708538171403,-0.0171085259189102
3.17422294616699,-0.022560530238126,-0.0169970173073227
3.17219972610474,-0.022421793861083,-0.0168924938507876
3.17016267776489,-0.022262137272211,-0.016772209186569
3.16820025444031,-0.02210326468804,-0.0166525151884975
3.1661696434021,-0.021953670116662,-0.0165398112098252
3.16422247886658,-0.021816943891495,-0.0164368021940353
3.16220998764038,-0.021681094929439,-0.0163344541049223
3.16019415855408,-0.021534200993142,-0.0162237847744045
3.15822291374207,-0.021397827110738,-0.0161210412123064
3.15622305870056,-0.02126230528268,-0.0160189395846979
3.15422630310059,-0.021138021254197,-0.0159253044723645
3.15217447280884,-0.020984178988165,-0.0158094002967647
3.15023303031921,-0.020867500518781,-0.0157214951836056
3.14822626113892,-0.020748890799695,-0.0156321350742978
3.14618372917175,-0.020626762082318,-0.015540123765119
3.14419102668762,-0.020503691291753,-0.0154474027015988
3.14217114448547,-0.020375889342307,-0.0153511172010491
3.14019656181335,-0.020271443075873,-0.0152724277828694
3.13817977905273,-0.020166363991119,-0.0151932616017846
3.13618731498718,-0.020070476450536,-0.0151210202949694
3.13419818878174,-0.019930845866711,-0.0150158231464602
3.13216137886047,-0.019813101095148,-0.0149271146853124
3.13020706176758,-0.019693605351476,-0.0148370870484658
3.1282114982605,-0.019571261709641,-0.0147449138160213
3.12620830535889,-0.019467437933971,-0.0146666933800055
3.12420630455017,-0.019368087249787,-0.0145918429540294
3.12221622467041,-0.019271370360052,-0.014518976818731
3.12024998664856,-0.019151961726555,-0.0144290148103575
3.11822056770325,-0.019042138075604,-0.0143462740912226
3.11620235443115,-0.018936559994424,-0.0142667319681364
3.11425590515137,-0.018832147630573,-0.0141880680920332
3.11220836639404,-0.018729110576529,-0.0141104403690854
3.11017870903015,-0.018628861620114,-0.0140349131882416
3.10824155807495,-0.018529886294877,-0.0139603455562624
3.10623717308044,-0.018432273814286,-0.0138868046862339
3.10421633720398,-0.018335342277974,-0.0138137768370243
3.10219502449036,-0.018241358462368,-0.0137429697893351
3.10025477409363,-0.018148940276445,-0.0136733422810689
3.09823250770569,-0.018053546910557,-0.0136014732835814
3.09619760513306,-0.01795821297994,-0.0135296490643999
3.09418916702271,-0.017858019536302,-0.0134541637066703
3.0921778678894,-0.017767883734341,-0.0133862557377631
3.09021902084351,-0.017675072505617,-0.0133163321125519
3.08819842338562,-0.017583278558504,-0.0132471749034208
3.08622908592224,-0.017509033236599,-0.0131912387614912
3.08423328399658,-0.017419461481918,-0.0131237557436503
3.08226227760315,-0.017341977746871,-0.0130653797936292
3.08024835586548,-0.0172694295629,-0.0130107222689365
3.07828164100647,-0.01718190341252,-0.0129447804015624
3.0762369632721,-0.017110630567861,-0.012891083712636
3.07420420646668,-0.017023381151978,-0.0128253503359749
3.0722279548645,-0.016952855452818,-0.0127722165436136
3.07016634941101,-0.016878106167038,-0.0127159007172256
3.06821250915527,-0.016792686298113,-0.0126515457142543
3.0662271976471,-0.016711721159985,-0.0125905468884499
3.06420373916626,-0.016635163078681,-0.0125328683224231
3.06219553947449,-0.01655753666844,-0.0124743848814558
3.06023383140564,-0.016490428249786,-0.0124238256551748
3.05823087692261,-0.016414822825367,-0.0123668648172063
3.05622673034668,-0.016340810988225,-0.0123111045818053
3.05421614646912,-0.016265345942197,-0.0122542495043804
3.05222177505493,-0.016186267631338,-0.0121946722070333
3.05022931098938,-0.016125958002202,-0.0121492351628059
3.04821467399597,-0.016052329536465,-0.0120937637579571
3.04625391960144,-0.015987172558165,-0.0120446747393849
3.04425382614136,-0.015910078659202,-0.0119865924903805
3.04224252700806,-0.015842005083508,-0.0119353061184721
3.04024362564087,-0.015781722496315,-0.0118898894475413
3.03824186325073,-0.015726842538571,-0.011848543097001
3.03621315956116,-0.015664946865348,-0.0118019111332167
3.03423047065735,-0.015607528641775,-0.0117586524628962
3.03222322463989,-0.015537628102253,-0.0117059896634183
3.03025412559509,-0.015466413007613,-0.0116523364831356
3.02828192710877,-0.015440113574372,-0.0116325225905873
3.0262393951416,-0.015379884118749,-0.0115871459487784
3.024254322052,-0.01531035926021,-0.0115347661859181
3.02223134040833,-0.015260429366514,-0.0114971491947239
3.02021646499634,-0.015201243212802,-0.0114525585725896
3.01825070381165,-0.015141439628197,-0.011407502780379
3.01615428924561,-0.01508274330256,-0.0113632811928455
3.01420211791992,-0.015021749149588,-0.0113173284309747
3.01220655441284,-0.014969054869956,-0.0112776287619754
3.0101363658905,-0.014917253244106,-0.0112386016149258
3.00820660591126,-0.014861776099472,-0.0111968053460637
3.00623559951782,-0.014795617347383,-0.0111469615949453
3.00421571731567,-0.014742088634735,-0.0111066332672991
3.00223684310913,-0.014700819215307,-0.0110755410443381
3.00023055076599,-0.014639780744054,-0.0110295548932437
2.99827480316162,-0.014589012198156,-0.010991306064684
2.99622106552124,-0.014535505752582,-0.0109509945129662
2.994215965271,-0.014496538122045,-0.0109216364489636
2.99222779273987,-0.01442962937366,-0.0108712276535006
2.99022459983826,-0.014382846597339,-0.0108359816885157
2.98820495605469,-0.014327410988615,-0.0107942167126495
2.98620080947876,-0.014278474709063,-0.0107573483065562
2.98421239852905,-0.014229796233945,-0.0107206741293386
2.98223090171814,-0.014185390291697,-0.0106872188620656
2.98025107383728,-0.014145833018024,-0.0106574165631766
2.97827386856079,-0.014091172099392,-0.0106162352358667
2.97624158859253,-0.014044048330677,-0.0105807323685147
2.97422385215759,-0.013995028554347,-0.0105438010562677
2.97223567962647,-0.013950302013744,-0.0105101042514186
2.97023797035217,-0.013911481835475,-0.0104808572773915
2.96825194358826,-0.013871003262931,-0.0104503608754522
2.96629118919373,-0.013833300301776,-0.0104219556085314
2.96430516242981,-0.013783025034494,-0.0103840784141967
2.96221089363098,-0.013737635427097,-0.0103498820573578
2.9602746963501,-0.013689844214815,-0.0103138763405718
2.95825457572937,-0.013642273054913,-0.0102780364104084
2.95625567436218,-0.013602416388699,-0.0102480085503226
2.95430278778076,-0.013562390594237,-0.0102178532696608
